Time (Y-M-D-H-M-S);Time from Start (Seconds);Loop Time (Seconds);K1.0 Conductivity Reading (uS/cm);K0.1 #1 Conductivity Reading (uS/cm);K0.1 #2 Conductivity Reading (uS/cm);K0.1 #3 Conductivity Reading (uS/cm)
2025-12-15 16:33:02;251.6205542087555;0.913759708404541; 0.00; 15.13; 11.66; 2.98
2025-12-15 16:33:03;252.53461456298828;0.9137732982635498; 0.00; 15.15; 11.64; 2.91
2025-12-15 16:33:04;253.44869685173035;0.9138190746307373; 0.29; 15.15; 11.64; 2.93
2025-12-15 16:33:05;254.36279392242432;0.9148876667022705; 0.00; 15.15; 11.61; 2.95
2025-12-15 16:33:06;255.27820825576782;0.913973331451416; 0.00; 15.10; 11.61; 2.95
2025-12-15 16:33:07;256.1924636363983;0.9147894382476807; 0.00; 15.15; 11.66; 2.93
2025-12-15 16:33:08;257.1081931591034;0.914470911026001; 0.00; 15.17; 11.64; 2.91
2025-12-15 16:33:09;258.0229115486145;0.9146208763122559; 0.00; 15.10; 11.64; 2.91
2025-12-15 16:33:10;258.93834686279297;0.9145116806030273; 0.00; 15.11; 11.64; 2.95
2025-12-15 16:33:11;259.8531160354614;0.9145867824554443; 0.00; 15.17; 11.61; 2.93
2025-12-15 16:33:11;260.7683262825012;0.9137358665466309; 0.00; 15.10; 11.61; 2.98
2025-12-15 16:33:12;261.6823146343231;0.9149594306945801; 0.14; 15.19; 11.64; 2.95
2025-12-15 16:33:13;262.5981104373932;0.9138388633728027; 0.00; 15.17; 11.64; 2.91
2025-12-15 16:33:14;263.5121953487396;0.9154660701751709; 0.00; 15.15; 11.66; 3.04
2025-12-15 16:33:15;264.42801332473755;0.9137072563171387; 0.00; 15.12; 11.66; 2.91
2025-12-15 16:33:16;265.3420283794403;0.9138405323028564; 0.14; 15.15; 11.64; 2.93
2025-12-15 16:33:17;266.2561812400818;0.9136569499969482; 0.00; 15.17; 11.64; 2.89
2025-12-15 16:33:18;267.17008996009827;0.9135785102844238; 0.00; 15.12; 11.61; 2.98
2025-12-15 16:33:19;268.083936214447;0.9136505126953125; 0.00; 15.12; 11.67; 3.00
2025-12-15 16:33:20;268.997850894928;0.9133877754211426; 0.14; 15.12; 11.61; 2.95
2025-12-15 16:33:21;269.9115159511566;0.9135870933532715; 0.14; 15.12; 11.61; 2.93
2025-12-15 16:33:21;270.82536363601685;0.9134085178375244; 0.00; 15.19; 11.61; 2.95
2025-12-15 16:33:22;271.73905754089355;0.9134030342102051; 0.00; 15.12; 11.61; 2.95
2025-12-15 16:33:23;272.6527442932129;0.9134521484375; 0.00; 15.19; 11.66; 2.93
2025-12-15 16:33:24;273.5664601325989;0.9141693115234375; 0.00; 15.15; 11.61; 2.93
2025-12-15 16:33:25;274.4812033176422;0.9145095348358154; 0.00; 15.14; 11.61; 3.02
2025-12-15 16:33:26;275.39595890045166;0.9150223731994629; 0.00; 15.19; 11.64; 2.93
2025-12-15 16:33:27;276.31194710731506;0.9141459465026855; 0.00; 15.17; 11.67; 2.91
2025-12-15 16:33:28;277.22632455825806;0.9145777225494385; 0.00; 15.13; 11.66; 2.98
2025-12-15 16:33:29;278.1417067050934;0.914116382598877; 0.00; 15.10; 11.64; 2.98
2025-12-15 16:33:30;279.05606269836426;0.9144036769866943; 0.00; 15.17; 11.64; 2.93
2025-12-15 16:33:31;279.9710123538971;0.9140498638153076; 0.00; 15.17; 11.61; 2.95
2025-12-15 16:33:32;280.88532757759094;0.9154906272888184; 0.00; 15.13; 11.61; 2.91
2025-12-15 16:33:32;281.80157995224;0.9141616821289062; 0.00; 15.10; 11.61; 2.93
2025-12-15 16:33:33;282.71597719192505;0.913754940032959; 0.00; 15.17; 11.63; 2.95
2025-12-15 16:33:34;283.6300094127655;0.9133880138397217; 0.00; 15.17; 11.66; 2.98
2025-12-15 16:33:35;284.5437295436859;0.9134190082550049; 0.14; 15.13; 11.64; 2.91
2025-12-15 16:33:36;285.4574270248413;0.9136130809783936; 0.00; 15.19; 11.61; 2.95
2025-12-15 16:33:37;286.37130856513977;0.9134218692779541; 0.00; 15.15; 11.61; 2.98
2025-12-15 16:33:38;287.2849974632263;0.9137535095214844; 0.00; 15.13; 11.64; 2.93
2025-12-15 16:33:39;288.1990661621094;0.9135551452636719; 0.00; 15.15; 11.61; 2.93
2025-12-15 16:33:40;289.1129357814789;0.9136970043182373; 0.00; 15.17; 11.61; 2.91
2025-12-15 16:33:41;290.02693486213684;0.9135017395019531; 0.00; 15.15; 11.67; 2.91
2025-12-15 16:33:42;290.94075870513916;0.9141464233398438; 0.14; 15.14; 11.64; 2.91
2025-12-15 16:33:43;291.8554470539093;0.9139411449432373; 0.00; 15.19; 11.66; 2.91
2025-12-15 16:33:43;292.7697024345398;0.9148824214935303; 0.00; 15.15; 11.67; 2.98
2025-12-15 16:33:44;293.68520498275757;0.914299726486206; 0.00; 15.15; 11.66; 2.95
2025-12-15 16:33:45;294.5998284816742;0.9153459072113037; 0.00; 15.17; 11.66; 2.95
2025-12-15 16:33:46;295.51624178886414;0.9150640964508057; 0.00; 15.17; 11.64; 2.98
2025-12-15 16:33:47;296.4315986633301;0.9149806499481201; 0.00; 15.08; 11.66; 2.93
2025-12-15 16:33:48;297.34705877304077;0.9144809246063232; 0.00; 15.11; 11.64; 2.93
2025-12-15 16:33:49;298.26183891296387;0.9153072834014893; 0.00; 15.17; 11.63; 2.93
2025-12-15 16:33:50;299.1781539916992;0.9152705669403076; 0.00; 15.13; 11.69; 2.93
2025-12-15 16:33:51;300.09366965293884;0.9148907661437988; 0.00; 15.17; 11.64; 2.95
2025-12-15 16:33:52;301.00938987731934;0.9143800735473633; 0.00; 15.17; 11.67; 2.91
2025-12-15 16:33:53;301.9240298271179;0.9134759902954102; 0.00; 15.13; 11.63; 2.91
2025-12-15 16:33:54;302.8377869129181;0.9134657382965088; 0.00; 15.13; 11.66; 2.95
2025-12-15 16:33:54;303.7515158653259;0.913724422454834; 0.00; 15.11; 11.66; 2.93
2025-12-15 16:33:55;304.66551876068115;0.9136316776275635; 0.00; 15.13; 11.63; 2.95
2025-12-15 16:33:56;305.5794153213501;0.9134514331817627; 0.00; 15.11; 11.61; 2.89
2025-12-15 16:33:57;306.49313163757324;0.9135298728942871; 0.00; 15.13; 11.66; 2.93
2025-12-15 16:33:58;307.4069278240204;0.9133858680725098; 0.00; 15.13; 11.66; 2.93
2025-12-15 16:33:59;308.3205804824829;0.9137802124023438; 0.00; 15.12; 11.66; 2.93
2025-12-15 16:34:00;309.2350034713745;0.913555383682251; 0.00; 15.15; 11.69; 2.95
2025-12-15 16:34:01;310.14887022972107;0.9136631488800049; 0.00; 15.17; 11.68; 2.93
2025-12-15 16:34:02;311.0627999305725;0.9135293960571289; 0.14; 15.17; 11.64; 2.98
2025-12-15 16:34:03;311.9766170978546;0.9142532348632812; 0.00; 15.15; 11.69; 2.91
2025-12-15 16:34:04;312.8913924694061;0.9153945446014404; 0.00; 15.13; 11.66; 2.95
2025-12-15 16:34:04;313.80708622932434;0.9170238971710205; 0.14; 15.15; 11.69; 2.91
2025-12-15 16:34:05;314.7244448661804;0.9145443439483643; 0.00; 15.13; 11.66; 2.89
2025-12-15 16:34:06;315.6392903327942;0.9154388904571533; 0.00; 15.13; 11.66; 2.93
2025-12-15 16:34:07;316.5552976131439;0.91428542137146; 0.00; 15.15; 11.64; 2.98
2025-12-15 16:34:08;317.4698791503906;0.915029764175415; 0.00; 15.17; 11.61; 2.98
2025-12-15 16:34:09;318.3858606815338;0.9139754772186279; 0.00; 15.15; 11.66; 2.93
2025-12-15 16:34:10;319.3001027107239;0.9159770011901855; 0.14; 15.15; 11.66; 2.91
2025-12-15 16:34:11;320.2163784503937;0.9139509201049805; 0.00; 15.13; 11.64; 2.89
2025-12-15 16:34:12;321.13059973716736;0.913567066192627; 0.00; 15.13; 11.69; 2.91
2025-12-15 16:34:13;322.04445338249207;0.9134316444396973; 0.00; 15.14; 11.64; 2.95
2025-12-15 16:34:14;322.95814299583435;0.9148159027099609; 0.00; 15.12; 11.64; 3.00
2025-12-15 16:34:15;323.87447357177734;0.9185762405395508; 0.00; 15.15; 11.69; 2.91
2025-12-15 16:34:15;324.79359459877014;0.9225361347198486; 0.00; 15.11; 11.64; 2.93
2025-12-15 16:34:16;325.71694111824036;0.9137070178985596; 0.00; 15.17; 11.61; 2.91
2025-12-15 16:34:17;326.63137221336365;0.9135861396789551; 0.00; 15.15; 11.69; 3.00
2025-12-15 16:34:18;327.54571437835693;0.9136354923248291; 0.00; 15.11; 11.67; 2.95
2025-12-15 16:34:19;328.4600992202759;0.9135222434997559; 0.00; 15.11; 11.64; 2.91
2025-12-15 16:34:20;329.37391924858093;0.9144971370697021; 0.00; 15.12; 11.66; 2.93
2025-12-15 16:34:21;330.28906631469727;0.9142568111419678; 0.00; 15.13; 11.64; 2.91
2025-12-15 16:34:22;331.20367312431335;0.9165089130401611; 0.00; 15.15; 11.64; 2.93
2025-12-15 16:34:23;332.1210422515869;0.9140551090240479; 0.00; 15.13; 11.63; 2.95
2025-12-15 16:34:24;333.0353910923004;0.9145901203155518; 0.00; 15.12; 11.66; 2.89
2025-12-15 16:34:25;333.9505376815796;0.9142851829528809; 0.00; 15.13; 11.64; 2.91
2025-12-15 16:34:26;334.8650677204132;0.9150445461273193; 0.00; 15.11; 11.61; 2.95
2025-12-15 16:34:26;335.781441450119;0.9161014556884766; 0.00; 15.11; 11.61; 2.95
2025-12-15 16:34:27;336.697762966156;0.9150130748748779; 0.00; 15.11; 11.64; 2.95
2025-12-15 16:34:28;337.6139507293701;0.9155042171478271; 0.00; 15.11; 11.64; 2.97
2025-12-15 16:34:29;338.529851436615;0.9138228893280029; 0.00; 15.11; 11.66; 2.93
2025-12-15 16:34:30;339.44424319267273;0.9138116836547852; 0.00; 15.17; 11.64; 2.93
2025-12-15 16:34:31;340.3584587574005;0.913506031036377; 0.00; 15.09; 11.66; 2.98
2025-12-15 16:34:32;341.27222299575806;0.9135222434997559; 0.00; 15.21; 11.64; 2.95
2025-12-15 16:34:33;342.18601179122925;0.913398027420044; 0.00; 15.13; 11.64; 3.00
2025-12-15 16:34:34;343.09973192214966;0.9134376049041748; 0.00; 15.13; 11.64; 2.93
2025-12-15 16:34:35;344.0136024951935;0.9136295318603516; 0.00; 15.13; 11.64; 2.97
2025-12-15 16:34:36;344.9275076389313;0.9136779308319092; 0.29; 15.13; 11.64; 2.91
2025-12-15 16:34:37;345.84146189689636;0.9137270450592041; 0.00; 15.17; 11.64; 2.91
2025-12-15 16:34:37;346.75546050071716;0.9142146110534668; 0.00; 15.17; 11.64; 2.95
2025-12-15 16:34:38;347.6704921722412;0.9141054153442383; 0.00; 15.13; 11.64; 2.93
2025-12-15 16:34:39;348.58484864234924;0.9146609306335449; 0.00; 15.17; 11.67; 2.91
2025-12-15 16:34:40;349.5006272792816;0.9138922691345215; 0.00; 15.13; 11.64; 2.95
2025-12-15 16:34:41;350.41474413871765;0.9157147407531738; 0.14; 15.10; 11.64; 2.91
2025-12-15 16:34:42;351.3312957286835;0.9146523475646973; 0.00; 15.15; 11.64; 2.97
2025-12-15 16:34:43;352.24621415138245;0.9183802604675293; 0.00; 15.13; 11.59; 2.95
2025-12-15 16:34:44;353.1652054786682;0.9138576984405518; 0.00; 15.08; 11.59; 2.95
2025-12-15 16:34:45;354.07934284210205;0.9148662090301514; 0.00; 15.13; 11.64; 2.91
2025-12-15 16:34:46;354.99510741233826;0.9149155616760254; 0.00; 15.17; 11.64; 2.93
2025-12-15 16:34:47;355.9102759361267;0.91436767578125; 0.00; 15.17; 11.59; 2.93
2025-12-15 16:34:47;356.82493019104004;0.9135928153991699; 0.00; 15.15; 11.61; 2.93
2025-12-15 16:34:48;357.7387900352478;0.9136159420013428; 0.00; 15.17; 11.66; 2.93
2025-12-15 16:34:49;358.65307784080505;0.9135828018188477; 0.14; 15.17; 11.64; 2.93
2025-12-15 16:34:50;359.56696462631226;0.915165901184082; 0.00; 15.17; 11.61; 2.98
2025-12-15 16:34:51;360.4829571247101;0.9139399528503418; 0.00; 15.15; 11.64; 2.93
2025-12-15 16:34:52;361.3974075317383;0.9134891033172607; 0.00; 15.17; 11.64; 2.97
2025-12-15 16:34:53;362.31132197380066;0.9134266376495361; 0.00; 15.11; 11.69; 2.95
2025-12-15 16:34:54;363.2252140045166;0.913538932800293; 0.00; 15.17; 11.64; 2.95
2025-12-15 16:34:55;364.139182806015;0.9135255813598633; 0.00; 15.15; 11.66; 2.93
2025-12-15 16:34:56;365.05325984954834;0.9133925437927246; 0.00; 15.15; 11.66; 2.91
2025-12-15 16:34:57;365.96712493896484;0.9180941581726074; 0.00; 15.13; 11.64; 2.89
2025-12-15 16:34:58;366.8873381614685;0.9137089252471924; 0.00; 15.17; 11.61; 2.89
2025-12-15 16:34:58;367.80173110961914;0.9150474071502686; 0.00; 15.17; 11.64; 3.00
2025-12-15 16:34:59;368.717591047287;0.914963960647583; 0.00; 15.15; 11.61; 2.95
2025-12-15 16:35:00;369.63280487060547;0.9149894714355469; 0.00; 15.13; 11.64; 2.93
2025-12-15 16:35:01;370.5484640598297;0.9143021106719971; 0.00; 15.11; 11.64; 2.95
2025-12-15 16:35:02;371.46305751800537;0.9148600101470947; 0.00; 15.15; 11.67; 2.93
2025-12-15 16:35:03;372.3788089752197;0.9138953685760498; 0.00; 15.15; 11.64; 2.89
2025-12-15 16:35:04;373.29293036460876;0.9147446155548096; 0.14; 15.19; 11.64; 2.93
2025-12-15 16:35:05;374.2084527015686;0.9149019718170166; 0.00; 15.15; 11.64; 2.95
2025-12-15 16:35:06;375.1236402988434;0.9143047332763672; 0.14; 15.12; 11.64; 2.93
2025-12-15 16:35:07;376.0384805202484;0.9141857624053955; 0.00; 15.13; 11.64; 2.93
2025-12-15 16:35:08;376.9565246105194;0.9135231971740723; 0.00; 15.15; 11.64; 2.95
2025-12-15 16:35:09;377.8703079223633;0.9135608673095703; 0.00; 15.10; 11.64; 2.95
2025-12-15 16:35:09;378.7841353416443;0.9135587215423584; 0.00; 15.15; 11.64; 2.91
2025-12-15 16:35:10;379.69796538352966;0.9137215614318848; 0.14; 15.13; 11.64; 2.93
2025-12-15 16:35:11;380.61198711395264;0.9133825302124023; 0.00; 15.12; 11.66; 2.98
2025-12-15 16:35:12;381.5256426334381;0.9133787155151367; 0.00; 15.15; 11.61; 2.93
2025-12-15 16:35:13;382.43934416770935;0.913487434387207; 0.00; 15.15; 11.64; 2.93
2025-12-15 16:35:14;383.35309076309204;0.914085865020752; 0.00; 15.15; 11.66; 2.93
2025-12-15 16:35:15;384.2674629688263;0.9139330387115479; 0.00; 15.11; 11.67; 2.89
2025-12-15 16:35:16;385.18168449401855;0.9153311252593994; 0.00; 15.17; 11.64; 2.93
2025-12-15 16:35:17;386.0975275039673;0.915055513381958; 0.00; 15.15; 11.61; 2.93
2025-12-15 16:35:18;387.01335096359253;0.9171788692474365; 0.00; 15.15; 11.64; 2.95
2025-12-15 16:35:19;387.93186020851135;0.9153082370758057; 0.00; 15.10; 11.59; 2.91
2025-12-15 16:35:20;388.84771966934204;0.9145610332489014; 0.00; 15.15; 11.64; 2.91
2025-12-15 16:35:20;389.76318740844727;0.9147160053253174; 0.00; 15.13; 11.64; 2.91
2025-12-15 16:35:21;390.6783118247986;0.9152781963348389; 0.14; 15.15; 11.63; 2.91
2025-12-15 16:35:22;391.59437584877014;0.9149327278137207; 0.00; 15.15; 11.61; 2.95
2025-12-15 16:35:23;392.50957679748535;0.9145007133483887; 0.00; 15.15; 11.64; 2.93
2025-12-15 16:35:24;393.4243950843811;0.9137704372406006; 0.00; 15.15; 11.63; 2.95
2025-12-15 16:35:25;394.338472366333;0.9136638641357422; 0.14; 15.13; 11.61; 2.91
2025-12-15 16:35:26;395.25240683555603;0.9138364791870117; 0.00; 15.11; 11.66; 2.98
2025-12-15 16:35:27;396.1665201187134;0.913888692855835; 0.00; 15.15; 11.66; 2.93
2025-12-15 16:35:28;397.08068013191223;0.9135701656341553; 0.00; 15.15; 11.66; 2.95
2025-12-15 16:35:29;397.9945981502533;0.9135346412658691; 0.00; 15.17; 11.64; 2.93
2025-12-15 16:35:30;398.90848207473755;0.9135274887084961; 0.14; 15.15; 11.63; 2.91
2025-12-15 16:35:30;399.82258915901184;0.91351318359375; 0.00; 15.15; 11.66; 2.89
2025-12-15 16:35:31;400.7364065647125;0.9135689735412598; 0.00; 15.15; 11.64; 2.91
2025-12-15 16:35:32;401.6502697467804;0.9134743213653564; 0.00; 15.12; 11.69; 2.93
2025-12-15 16:35:33;402.56404519081116;0.9141676425933838; 0.00; 15.12; 11.66; 2.93
2025-12-15 16:35:34;403.47872853279114;0.9141507148742676; 0.00; 15.19; 11.64; 2.91
2025-12-15 16:35:35;404.39312410354614;0.9153084754943848; 0.00; 15.13; 11.66; 2.95
2025-12-15 16:35:36;405.3093535900116;0.9148731231689453; 0.00; 15.15; 11.69; 3.00
2025-12-15 16:35:37;406.2244567871094;0.9149105548858643; 0.00; 15.19; 11.64; 2.91
2025-12-15 16:35:38;407.1402189731598;0.9144580364227295; 0.14; 15.10; 11.69; 2.93
2025-12-15 16:35:39;408.0553607940674;0.9152989387512207; 0.00; 15.13; 11.61; 2.89
2025-12-15 16:35:40;408.9712073802948;0.9155149459838867; 0.00; 15.15; 11.61; 2.93
2025-12-15 16:35:41;409.887371301651;0.9168822765350342; 0.14; 15.13; 11.66; 2.95
2025-12-15 16:35:41;410.8051221370697;0.9152023792266846; 0.00; 15.17; 11.69; 2.95
2025-12-15 16:35:42;411.72057819366455;0.9137463569641113; 0.00; 15.13; 11.69; 2.95
2025-12-15 16:35:43;412.6347961425781;0.9134371280670166; 0.00; 15.13; 11.66; 2.93
2025-12-15 16:35:44;413.5485215187073;0.9163727760314941; 0.14; 15.15; 11.66; 2.93
2025-12-15 16:35:45;414.46575260162354;0.9158501625061035; 0.00; 15.15; 11.66; 2.93
2025-12-15 16:35:46;415.38287591934204;0.913419246673584; 0.00; 15.10; 11.66; 2.93
2025-12-15 16:35:47;416.2966043949127;0.9136285781860352; 0.00; 15.15; 11.61; 2.91
2025-12-15 16:35:48;417.21053314208984;0.9138891696929932; 0.00; 15.17; 11.64; 2.95
2025-12-15 16:35:49;418.12477946281433;0.9222915172576904; 0.00; 15.15; 11.63; 2.95
2025-12-15 16:35:50;419.047972202301;0.915851354598999; 0.00; 15.17; 11.64; 2.95
2025-12-15 16:35:51;419.9640603065491;0.9145019054412842; 0.00; 15.10; 11.64; 2.95
2025-12-15 16:35:52;420.8791949748993;0.9138040542602539; 0.00; 15.15; 11.63; 2.93
2025-12-15 16:35:52;421.79349851608276;0.9151387214660645; 0.00; 15.10; 11.66; 2.91
2025-12-15 16:35:53;422.71007537841797;0.9147059917449951; 0.00; 15.15; 11.69; 2.95
2025-12-15 16:35:54;423.6250648498535;0.9149165153503418; 0.00; 15.15; 11.69; 2.93
2025-12-15 16:35:55;424.54118490219116;0.9142282009124756; 0.00; 15.15; 11.61; 2.93
2025-12-15 16:35:56;425.45576524734497;0.9152958393096924; 0.00; 15.15; 11.64; 2.93
2025-12-15 16:35:57;426.37163066864014;0.9146678447723389; 0.00; 15.17; 11.66; 2.91
2025-12-15 16:35:58;427.28655433654785;0.914971113204956; 0.00; 15.15; 11.64; 2.95
2025-12-15 16:35:59;428.20233273506165;0.9145088195800781; 0.00; 15.17; 11.66; 2.93
2025-12-15 16:36:00;429.11712408065796;0.9146740436553955; 0.00; 15.13; 11.66; 2.91
2025-12-15 16:36:01;430.0320746898651;0.9138054847717285; 0.00; 15.15; 11.61; 2.93
2025-12-15 16:36:02;430.9461634159088;0.9136219024658203; 0.14; 15.15; 11.63; 2.91
2025-12-15 16:36:03;431.86009883880615;0.913508415222168; 0.00; 15.13; 11.66; 2.91
2025-12-15 16:36:03;432.77390789985657;0.9138805866241455; 0.00; 15.13; 11.66; 2.95
2025-12-15 16:36:04;433.6881000995636;0.9136357307434082; 0.00; 15.17; 11.64; 2.93
2025-12-15 16:36:05;434.6019937992096;0.9136955738067627; 0.00; 15.17; 11.63; 2.95
2025-12-15 16:36:06;435.5159637928009;0.9138293266296387; 0.14; 15.19; 11.66; 2.95
2025-12-15 16:36:07;436.43010568618774;0.9136950969696045; 0.00; 15.19; 11.61; 2.93
2025-12-15 16:36:08;437.3441061973572;0.9136974811553955; 0.00; 15.17; 11.69; 2.93
2025-12-15 16:36:09;438.2581145763397;0.9139707088470459; 0.00; 15.17; 11.64; 2.93
2025-12-15 16:36:10;439.17235136032104;0.9156999588012695; 0.00; 15.17; 11.66; 2.93
2025-12-15 16:36:11;440.08857679367065;0.9139645099639893; 0.00; 15.13; 11.64; 2.93
2025-12-15 16:36:12;441.0027937889099;0.9172370433807373; 0.14; 15.17; 11.64; 2.93
2025-12-15 16:36:13;441.9208679199219;0.9139411449432373; 0.00; 15.17; 11.66; 2.95
2025-12-15 16:36:14;442.83513045310974;0.9154219627380371; 0.00; 15.21; 11.66; 2.95
2025-12-15 16:36:14;443.75110125541687;0.9141294956207275; 0.00; 15.19; 11.64; 2.91
2025-12-15 16:36:15;444.6654818058014;0.9149842262268066; 0.14; 15.15; 11.69; 2.95
2025-12-15 16:36:16;445.58140110969543;0.913931131362915; 0.00; 15.13; 11.67; 2.93
2025-12-15 16:36:17;446.495646238327;0.9149291515350342; 0.00; 15.12; 11.66; 2.95
2025-12-15 16:36:18;447.4118821620941;0.9140288829803467; 0.00; 15.10; 11.66; 2.93
2025-12-15 16:36:19;448.32621669769287;0.9139912128448486; 0.00; 15.21; 11.63; 2.95
2025-12-15 16:36:20;449.24051117897034;0.9134862422943115; 0.00; 15.08; 11.61; 2.89
2025-12-15 16:36:21;450.1546587944031;0.9141080379486084; 0.00; 15.12; 11.66; 2.93
2025-12-15 16:36:22;451.06904435157776;0.9142837524414062; 0.00; 15.17; 11.66; 2.98
2025-12-15 16:36:23;451.98365926742554;0.9139397144317627; 0.00; 15.17; 11.66; 2.95
2025-12-15 16:36:24;452.8978798389435;0.9142060279846191; 0.00; 15.15; 11.64; 2.91
2025-12-15 16:36:24;453.8125214576721;0.914043664932251; 0.00; 15.13; 11.66; 2.95
2025-12-15 16:36:25;454.7268226146698;0.9136154651641846; 0.00; 15.12; 11.66; 2.93
2025-12-15 16:36:26;455.64070868492126;0.9134118556976318; 0.00; 15.14; 11.66; 2.93
2025-12-15 16:36:27;456.5544011592865;0.9133861064910889; 0.00; 15.15; 11.64; 2.93
2025-12-15 16:36:28;457.46805453300476;0.9136519432067871; 0.00; 15.19; 11.64; 2.93
2025-12-15 16:36:29;458.38198471069336;0.9145791530609131; 0.00; 15.17; 11.64; 2.93
2025-12-15 16:36:30;459.2970745563507;0.9136791229248047; 0.00; 15.15; 11.61; 2.91
2025-12-15 16:36:31;460.2114086151123;0.9146263599395752; 0.29; 15.14; 11.69; 2.89
2025-12-15 16:36:32;461.126850605011;0.9145679473876953; 0.00; 15.19; 11.69; 2.91
2025-12-15 16:36:33;462.0416555404663;0.9156234264373779; 0.00; 15.13; 11.64; 2.91
2025-12-15 16:36:34;462.95780968666077;0.9149026870727539; 0.00; 15.13; 11.61; 2.93
2025-12-15 16:36:35;463.87392139434814;0.9150879383087158; 0.14; 15.15; 11.64; 2.95
2025-12-15 16:36:35;464.78987669944763;0.9145247936248779; 0.00; 15.15; 11.64; 2.95
2025-12-15 16:36:36;465.70463395118713;0.9145650863647461; 0.00; 15.13; 11.64; 2.93
2025-12-15 16:36:37;466.6200735569;0.9138498306274414; 0.00; 15.13; 11.61; 2.95
2025-12-15 16:36:38;467.5341784954071;0.9134697914123535; 0.00; 15.13; 11.61; 2.95
2025-12-15 16:36:39;468.4479236602783;0.9137082099914551; 0.00; 15.21; 11.61; 2.91
2025-12-15 16:36:40;469.3625695705414;0.9135220050811768; 0.00; 15.17; 11.66; 2.91
2025-12-15 16:36:41;470.276349067688;0.9139828681945801; 0.14; 15.11; 11.61; 2.93
2025-12-15 16:36:42;471.1906180381775;0.9140007495880127; 0.00; 15.17; 11.64; 2.91
2025-12-15 16:36:43;472.1048901081085;0.9141757488250732; 0.00; 15.10; 11.64; 2.89
2025-12-15 16:36:44;473.01935625076294;0.9135425090789795; 0.29; 15.15; 11.64; 2.93
2025-12-15 16:36:45;473.93317103385925;0.9135537147521973; 0.00; 15.13; 11.64; 2.91
2025-12-15 16:36:46;474.847003698349;0.9136431217193604; 0.00; 15.11; 11.64; 2.93
2025-12-15 16:36:46;475.76091146469116;0.914269208908081; 0.00; 15.14; 11.64; 2.95
2025-12-15 16:36:47;476.6760046482086;0.9139783382415771; 0.00; 15.14; 11.61; 2.93
2025-12-15 16:36:48;477.59022331237793;0.9166114330291748; 0.00; 15.17; 11.64; 2.91
2025-12-15 16:36:49;478.5078799724579;0.9143955707550049; 0.00; 15.13; 11.61; 2.93
2025-12-15 16:36:50;479.42255544662476;0.9175267219543457; 0.00; 15.17; 11.61; 2.89
2025-12-15 16:36:51;480.3403871059418;0.913557767868042; 0.00; 15.17; 11.64; 2.93
2025-12-15 16:36:52;481.25425386428833;0.9182813167572021; 0.00; 15.15; 11.66; 2.91
2025-12-15 16:36:53;482.1730947494507;0.9137139320373535; 0.00; 15.13; 11.64; 3.00
2025-12-15 16:36:54;483.08710503578186;0.9162063598632812; 0.00; 15.12; 11.66; 2.93
2025-12-15 16:36:55;484.0041790008545;0.9147090911865234; 0.00; 15.17; 11.59; 2.93
2025-12-15 16:36:56;484.9191219806671;0.913670539855957; 0.00; 15.19; 11.64; 2.89
2025-12-15 16:36:57;485.83311319351196;0.9135560989379883; 0.00; 15.15; 11.64; 2.95
